DateTime,Open,High,Low,Close,ta_rsi,ta_stoch_k,ta_stoch_d
2020-09-13 03:00:00,44187,44189,44187,44189,57.90602767327725,97.75051124744377,82.68575323790046
2020-09-13 04:00:00,44188,44189,44188,44189,57.90602767327725,97.75051124744377,97.61417859577368
2020-09-13 05:00:00,44188,44189,44188,44188,57.86281707522083,97.54601226993866,97.68234492160872
2020-09-13 06:00:00,44188,44189,44188,44189,57.89665220266442,97.75051124744377,97.6823449216087
2020-09-13 07:00:00,44189,44200,44188,44188,57.846629740589535,97.54601226993866,97.61417859577368
2020-09-13 08:00:00,44189,44189,44188,44189,57.88581517753263,97.75051124744377,97.68234492160872
2020-09-13 09:00:00,44189,44200,44188,44200,58.34452898075764,100.0,98.43217450579414
2020-09-13 10:00:00,44200,44200,44199,44199,58.28237875977895,99.79550102249489,99.18200408997954
2020-09-13 11:00:00,44200,44475,44188,44475,68.31457188380287,100.0,99.93183367416493
2020-09-13 12:00:00,44475,44765,44475,44736,74.54785490200018,96.71201814058956,98.83583972102814
2020-09-13 13:00:00,44737,44737,44602,44602,67.23477684532463,79.5483061480552,92.08677476288157
2020-09-13 14:00:00,44661,44661,44601,44602,67.23477684532463,79.52261306532664,85.26097911799046
2020-09-13 15:00:00,44602,44650,44600,44650,68.51780409570866,85.55276381909547,81.54122767749242
2020-09-13 16:00:00,44662,44749,44661,44726,70.4882935331698,93.25259515570934,86.10932401337713
2020-09-13 17:00:00,44725,44726,44625,44626,64.74590600583787,75.90987868284229,84.90507921921568
2020-09-13 18:00:00,44625,44626,44191,44489,57.79886215368049,52.16637781629116,73.77628388494757
2020-09-13 19:00:00,44372,44489,43801,43801,36.57499378991063,0.0,42.69208549971113
2020-09-13 20:00:00,43800,43917,43711,43789,36.32445105975563,7.400379506641366,19.855585774310825
2020-09-13 21:00:00,43711,43789,43701,43770,35.90506852262489,6.484962406015038,4.628447304218786
2020-09-13 22:00:00,43770,44253,43770,43997,44.19484035681877,27.81954887218045,13.901630261612269
2020-09-13 23:00:00,43997,44100,43900,44014,44.77093564487479,29.417293233082706,21.240601503759382
2020-09-14 00:00:00,43751,44000,43589,44000,44.36475256381461,34.94897959183673,30.72860723236661
2020-09-14 01:00:00,43667,44100,43511,43907,41.66083629454703,31.57894736842105,31.98174006444681
2020-09-14 02:00:00,43901,43956,43500,43790,38.48313401864513,23.21857485988791,29.915500606715213
2020-09-14 03:00:00,43699,43748,43699,43748,37.38087713137136,19.85588470776621,24.884468978691704
2020-09-14 04:00:00,43748,43988,43748,43976,46.36243516482373,38.11048839071257,27.061649319455544
2020-09-14 05:00:00,43976,43976,43861,43861,43.01142168422478,28.9031224979984,28.956498532159042
2020-09-14 06:00:00,43877,43987,43701,43931,45.58939475157429,35.15497553017944,34.05619547296345
2020-09-14 07:00:00,43931,43931,43753,43755,40.61463186887654,22.646536412078152,28.90154481341865
2020-09-14 08:00:00,43900,43900,43699,43700,39.175956294155455,20.222446916076844,26.007986286111464
2020-09-14 09:00:00,43700,43839,43608,43718,39.9259570634092,28.95086321381142,23.939948847322125
2020-09-14 10:00:00,43717,43941,43717,43936,48.248863011609934,57.90172642762284,35.691678852503685
2020-09-14 11:00:00,43936,43945,43901,43901,47.12013098083646,53.253652058432934,46.70208056662238
2020-09-14 12:00:00,43901,43901,43509,43861,45.801391321825186,60.166666666666664,57.10734838424079
2020-09-14 13:00:00,43861,43945,43548,43936,48.7004189350466,72.66666666666667,62.02899513058873
2020-09-14 14:00:00,43936,43936,43881,43881,46.72656862934677,63.5,65.44444444444441
2020-09-14 15:00:00,43881,43934,43580,43920,48.325909224318515,86.06557377049181,74.07741347905281
2020-09-14 16:00:00,43880,44387,43617,43779,43.26836213718319,30.751708428246015,60.105760732912586
2020-09-14 17:00:00,43779,43779,43700,43700,40.69838233329748,21.753986332574033,46.1904228437706
2020-09-14 18:00:00,43701,44019,43655,43952,50.74784084539402,50.45558086560364,34.32042520880788
2020-09-14 19:00:00,43951,44180,43746,44179,57.70146821231487,76.30979498861048,49.5064540622627
2020-09-14 20:00:00,43915,44180,43915,44149,56.56485449033737,72.89293849658314,66.55277145026574
2020-09-14 21:00:00,44149,44600,43855,44599,67.04968737607163,99.9083409715857,83.03702481892643
2020-09-14 22:00:00,44600,44727,44059,44669,68.3303470822863,95.23809523809524,89.34645823542134
2020-09-14 23:00:00,44619,44671,44619,44671,68.36817523129605,95.40229885057471,96.84957835341852
2020-09-15 00:00:00,44671,44760,44350,44754,69.97120810159274,99.52038369304556,96.72025926057182
2020-09-15 01:00:00,44753,44760,44568,44752,69.87931066856021,99.36051159072741,98.09439804478255
2020-09-15 02:00:00,44752,44759,44661,44759,70.0276844047109,99.91749174917491,99.59946234431595
2020-09-15 03:00:00,44503,44551,44503,44551,60.492224213036884,82.28813559322033,93.8553796443742
2020-09-15 04:00:00,44551,44551,44446,44447,56.35987867793102,73.47457627118644,85.22673453786054
2020-09-15 05:00:00,44759,44759,44449,44759,64.24993122183207,99.91251093613299,85.22507426684656
2020-09-15 06:00:00,44741,44741,44637,44637,59.704345930337126,88.86877828054298,87.41862182928746
2020-09-15 07:00:00,44602,44678,44452,44671,60.542172414490615,91.94570135746606,93.575663524714
2020-09-15 08:00:00,44671,44760,44602,44749,62.470027942431955,98.91518737672584,93.24322233824495
2020-09-15 09:00:00,44748,44760,44606,44759,62.72150005105285,99.88950276243094,96.91679716554093
2020-09-15 10:00:00,44757,44920,44603,44920,66.60163914659269,100.0,99.60156337971891
2020-09-15 11:00:00,44920,44920,44919,44919,66.55530188857291,99.88385598141696,99.92445291461594
2020-09-15 12:00:00,44920,45000,44920,44999,68.44662571080863,99.84615384615384,99.91000327585692
2020-09-15 13:00:00,45000,45000,44862,44863,62.025080373788306,78.92307692307692,92.88436225021589
2020-09-15 14:00:00,44867,44868,44862,44864,62.05327118859451,75.45126353790614,84.74016476904562
2020-09-15 15:00:00,44863,44913,44758,44809,59.4396976194137,65.52346570397111,73.29926872165137
2020-09-15 16:00:00,44798,44858,44628,44628,51.71955385972917,32.851985559566785,57.94223826714799
2020-09-15 17:00:00,44689,44989,44667,44955,61.458845612099914,91.87725631768953,63.41756919374245
2020-09-15 18:00:00,44933,45232,44664,45232,67.44898975168653,100.0,74.90974729241874
2020-09-15 19:00:00,45233,45500,45213,45398,70.41639370432044,90.26717557251908,94.04814396340284
2020-09-15 20:00:00,45399,45499,45398,45498,72.0683027109529,99.80916030534351,96.69211195928749
2020-09-15 21:00:00,45499,45499,45498,45498,72.0683027109529,99.77728285077951,96.61787290954732
2020-09-15 22:00:00,45499,45499,45300,45300,63.87765029409098,77.70345596432553,92.4299663734828
2020-09-15 23:00:00,45301,45301,45207,45207,60.405087092224655,67.3355629877369,81.60543393428061
2020-09-16 00:00:00,45207,45289,45038,45289,62.34864474010099,75.80275229357798,73.61392374854677
2020-09-16 01:00:00,45289,45488,45053,45451,65.90892789534894,94.38073394495413,79.17301640875631
2020-09-16 02:00:00,45451,45451,45067,45446,65.70242554350065,93.80733944954129,87.99694189602444
2020-09-16 03:00:00,45445,45445,45441,45441,65.48148066990828,93.23394495412845,93.80733944954125
2020-09-16 04:00:00,45441,45441,45441,45441,65.48148066990828,93.23394495412845,93.42507645259934
2020-09-16 05:00:00,45441,45491,45441,45491,66.77719192354994,98.96788990825688,95.14525993883787
2020-09-16 06:00:00,45489,45490,45489,45490,66.72324732989557,98.80382775119617,97.00188753786044
2020-09-16 07:00:00,45263,45456,45080,45194,53.05976272882926,63.39712918660287,87.05628228201857
2020-09-16 08:00:00,45194,45194,45015,45173,52.24239100552725,32.577319587628864,64.92609217514257
2020-09-16 09:00:00,45172,45200,45015,45200,53.239769729763246,38.22314049586777,44.73252975669977
2020-09-16 10:00:00,45200,45400,45200,45371,59.06988943227283,73.55371900826447,48.118059697253635
2020-09-16 11:00:00,45371,45419,45232,45322,56.88134513403046,63.429752066115704,58.402203856749246
2020-09-16 12:00:00,45401,45430,45401,45430,60.366808984975265,87.18487394957984,74.72278167465328
2020-09-16 13:00:00,45430,45523,45357,45516,62.9360589226879,98.62204724409449,83.07889108659663
2020-09-16 14:00:00,45522,45565,45423,45565,64.35394425028332,100.0,95.26897373122472
2020-09-16 15:00:00,45565,45700,45452,45593,65.17380883333735,84.37956204379562,94.33386976262996
2020-09-16 16:00:00,45700,45997,45645,45997,74.3432101060771,100.0,94.7931873479318
2020-09-16 17:00:00,45997,46000,45796,45811,65.75889294579665,80.81218274111676,88.3972482616374
2020-09-16 18:00:00,45812,45990,45500,45652,59.440379919437184,64.67005076142132,81.82741116751264
2020-09-16 19:00:00,45651,45999,45651,45871,64.50002560822446,86.90355329949239,77.46192893401009
2020-09-16 20:00:00,45871,45900,45811,45827,62.80485775231915,82.43654822335026,78.0033840947546
2020-09-16 21:00:00,45827,45827,45801,45802,61.810850492193815,79.8984771573604,83.07952622673427
2020-09-16 22:00:00,45801,45827,45751,45754,59.8521763973431,75.0253807106599,79.12013536379011
2020-09-16 23:00:00,45826,45995,45826,45995,65.72486672656538,99.375,84.7662859560067
2020-09-17 00:00:00,45995,46050,45995,46049,66.89342596995203,99.87775061124694,91.42604377396889
2020-09-17 01:00:00,46049,46120,46049,46120,68.41804007481846,100.0,99.75091687041557
2020-09-17 02:00:00,46120,46120,46079,46079,66.5131777978194,94.62647444298821,98.1680750180783
2020-09-17 03:00:00,46119,46119,46080,46101,67.04340114325898,97.27403156384506,97.30016866894432
2020-09-17 04:00:00,46102,46200,46102,46199,69.36999240203156,99.8663101604278,97.25560538908694
2020-09-17 05:00:00,46199,46199,46103,46104,64.60843381285228,86.28571428571429,94.47535200332895
2020-09-17 06:00:00,46104,46180,46104,46179,66.55992701890216,97.0,94.38400814871393
2020-09-17 07:00:00,46178,46179,45853,45853,52.90460970251685,50.42857142857143,77.90476190476181
2020-09-17 08:00:00,45853,46070,45852,45928,55.18266037006312,50.455373406193075,65.96131494492141
2020-09-17 09:00:00,45927,45961,45927,45961,56.18687505699535,46.770601336302896,49.218182057022375
2020-09-17 10:00:00,45961,45961,45960,45961,56.18687505699535,46.770601336302896,47.998858692932856
2020-09-17 11:00:00,45961,46103,45902,45902,53.69228152034157,33.630289532293986,42.39049740163316
2020-09-17 12:00:00,45900,46089,45827,46044,58.471256151773595,58.288770053475936,46.229886974024176
2020-09-17 13:00:00,46043,46043,45827,45991,56.142390425988346,43.96782841823056,45.295629334666735
2020-09-17 14:00:00,45999,46088,45835,45840,50.02865533750208,3.485254691689008,35.247284387798416
2020-09-17 15:00:00,45835,45835,45827,45828,49.56670556951712,0.2680965147453083,15.907059874888207
2020-09-17 16:00:00,45828,46485,45827,45876,51.495998472738,7.446808510638298,3.7333865723574533
2020-09-17 17:00:00,45893,46044,45800,45901,52.51487571564745,14.744525547445255,7.486476857609536
2020-09-17 18:00:00,45900,45900,45689,45689,44.06225227935831,0.0,7.397111352694433
2020-09-17 19:00:00,45690,45851,45655,45655,42.870474698244266,0.0,4.914841849148334
2020-09-17 20:00:00,45820,45866,45651,45843,50.79544184804253,23.02158273381295,7.673860911270897
2020-09-17 21:00:00,45835,45836,45601,45792,48.81708028160892,21.60633484162896,14.875972525147219
2020-09-17 22:00:00,45740,45740,45703,45729,46.41233332736723,14.479638009049774,19.70251852816381
2020-09-17 23:00:00,45729,46074,45488,45948,54.75583583234166,46.138415245737214,27.408129365471897
2020-09-18 00:00:00,45895,45896,45514,45553,42.04137093531782,6.519558676028084,22.37920397693827
2020-09-18 01:00:00,45576,45834,45576,45834,50.79470360683262,34.70411233701103,29.12069541959202
2020-09-18 02:00:00,45834,45900,45834,45900,52.60524280470281,41.323971915747244,27.515880976262036
2020-09-18 03:00:00,45915,45915,45709,45709,47.193329704642245,22.166499498495487,32.7315279170845
2020-09-18 04:00:00,45554,45646,45554,45646,45.529508656303314,15.847542627883652,26.44600468070871
2020-09-18 05:00:00,45646,46000,45646,46000,55.10700455037994,51.35406218655968,29.789368104312853
2020-09-18 06:00:00,46000,46000,45999,45999,55.077543605874936,87.20136518771331,51.467656667385455
2020-09-18 07:00:00,45902,45919,45647,45648,45.818386510501846,27.303754266211605,55.286393880161434
2020-09-18 08:00:00,45647,45915,45647,45674,46.53537849594084,31.74061433447099,48.748577929465206
2020-09-18 09:00:00,45674,45764,45646,45647,45.85673668560136,27.133105802047783,28.725824800910036
2020-09-18 10:00:00,45647,45750,45647,45727,48.26419872461965,40.784982935153586,33.21956769055737
2020-09-18 11:00:00,45726,45749,45700,45700,47.4965969419465,36.177474402730375,34.69852104664383
2020-09-18 12:00:00,45605,45750,45605,45747,49.01664752732561,44.19795221843003,40.38680318543792
2020-09-18 13:00:00,45748,45748,45607,45669,46.605154726652664,31.893004115226336,37.422810245462166
2020-09-18 14:00:00,45668,45797,45667,45766,49.9057484708742,47.53363228699551,41.208196206883876
2020-09-18 15:00:00,45798,45899,45750,45898,54.0668283622296,77.13004484304933,52.1855604150903
2020-09-18 16:00:00,45751,45898,45751,45896,53.993646817682034,76.68161434977578,67.1150971599401
2020-09-18 17:00:00,45896,45897,45895,45897,54.02715314010186,76.90582959641256,76.90582959641246
2020-09-18 18:00:00,45897,46000,45897,45999,57.43257695512623,99.74683544303798,84.44475979640868
2020-09-18 19:00:00,45998,46000,45926,46000,57.465842306804284,100.0,92.21755501315009
2020-09-18 20:00:00,46000,46008,45999,46008,57.75029699136814,100.0,99.9156118143459
2020-09-18 21:00:00,46007,46100,45999,45999,57.28614305015791,79.5959595959596,93.1986531986531
2020-09-18 22:00:00,45999,46089,45950,45950,54.70805724815928,69.6969696969697,83.097643097643
2020-09-18 23:00:00,45926,46015,45801,45932,53.75109196240584,66.06060606060606,71.78451178451168
2020-09-19 00:00:00,45982,45982,45719,45952,54.69927507676418,70.1010101010101,68.61952861952852
2020-09-19 01:00:00,45710,45711,45600,45603,39.48622071626059,0.6,45.58720538720528
2020-09-19 02:00:00,45602,45603,45602,45602,39.45236226295725,0.4,23.700336700336596
2020-09-19 03:00:00,45603,45603,45602,45603,39.50822247449051,0.6,0.5333333333332272
2020-09-19 04:00:00,45602,45603,45602,45603,39.50822247449051,0.6,0.5333333333332272
2020-09-19 05:00:00,45603,45603,45602,45603,39.50822247449051,0.6,0.599999999999894
2020-09-19 06:00:00,45602,45603,45602,45603,39.50822247449051,0.6,0.599999999999894
2020-09-19 07:00:00,45603,45603,45602,45603,39.50822247449051,0.6,0.599999999999894
2020-09-19 08:00:00,45603,46014,45603,45854,54.70241327192618,50.8,17.333333333333226
2020-09-19 09:00:00,45855,45926,45855,45900,56.84191287562444,60.0,37.13333333333323
2020-09-19 10:00:00,45999,45999,45998,45999,61.100302681788534,79.8,63.53333333333324
2020-09-19 11:00:00,45998,45999,45803,45901,55.285075357383,61.554192229038854,67.11806407634619
2020-09-19 12:00:00,45901,46009,45812,46009,59.823243388311916,98.55421686746988,79.96946969883614
2020-09-19 13:00:00,46009,46015,46001,46015,60.0657290188222,100.0,86.70280303216947
2020-09-19 14:00:00,46015,46015,45811,46005,59.42201650446021,97.59036144578313,98.71485943775089
2020-09-19 15:00:00,46005,46006,46001,46002,59.216986490819146,96.85230024213075,98.14755389597117
2020-09-19 16:00:00,46002,46002,45888,45919,53.69672817956011,76.75544794188862,90.39936987660072
2020-09-19 17:00:00,45919,46000,45918,46000,57.8283910574061,96.3680387409201,89.99192897497971
2020-09-19 18:00:00,46000,46006,45999,46006,58.12645118470557,97.82082324455206,90.31476997578682
2020-09-19 19:00:00,46005,46200,46005,46200,66.39642841908474,100.0,98.06295399515727
2020-09-19 20:00:00,46300,46380,46034,46295,69.56619549466718,89.07455012853471,95.63179112436215
2020-09-19 21:00:00,46297,46398,46290,46397,72.55915376073564,99.87421383647799,96.31625465500412
2020-09-19 22:00:00,46397,46397,46395,46397,72.55915376073564,99.83193277310924,96.26023224604053
2020-09-19 23:00:00,46316,46317,46288,46288,64.67627080537177,81.5126050420168,93.7395838838679
2020-09-20 00:00:00,46289,46289,46289,46289,64.71414572246866,81.68067226890756,87.67507002801108
